Depth_113Ma_Base_Sal_Profundidade_Area_PUC_RJ,Depth_134Ma_Topo_Embasamento_Indistinto_Profundidade_Area_PUC_RJ,Depth_CT_Espessura_Crustal_Area_PUC_RJ,falha_dist,1_M_falha_dist,2_M_falha_dist,3_M_falha_dist,4_M_falha_dist,5_M_falha_dist,6_M_falha_dist,7_M_falha_dist,8_M_falha_dist,9_M_falha_dist,10_M_falha_dist,Ignea,dist_Ignea,magnometria,gravitometria,fluxo_termico,gradiente_termico
3.501445405478141,3.703396256645437,6.007723731872114,1.9427294878798176,3.0569309672490115,0.27909341932860715,3.3171570475688594,-0.4161615084910362,2.5828642428542015,-0.15600790987760252,3.183506275360331,2.964578783664322,2.8384055759269766,3.1021388459907544,-0.6831300510639733,1.7623339750153513,0.27796875297916224,-1.120546359780357,2.1734245553115543,1.3755582133017377
2.076125573243239,1.5618971563090174,-1.8203618368271788,1.2460840150100558,2.375345934498781,-0.6603659316947951,2.570489848238667,-1.7191456774350857,1.4315791526093833,-1.5736688334909357,2.33730888555439,2.0211521432257524,1.7770842494462016,2.2547861120003896,-0.6831300510639733,-0.669304050920251,-2.192582628706105,1.3929328233638945,1.783095247418867,1.3755582133017377
0.23308053753184396,0.3999969036604744,-0.30465219044918407,0.5873012503878485,-0.01490531457078361,0.014781518646863308,-0.17883993123235917,0.5457560084692278,0.49269863555032134,0.5860709893818015,0.1270165329294067,0.37887248606006685,0.552550554004716,0.2580499683047559,1.4638501094227998,-0.8170973548497655,1.2480440130194226,-0.4615243788339985,1.0024366316334925,1.3755582133017377
-0.32909789055367344,-0.6962452817223781,-0.3002671605007081,0.5540052065818177,-0.723490783024724,0.758678758801068,-0.7888761399108988,0.9161167764598516,0.4411911469304286,0.8804286949719169,-0.560520128026146,-0.0884990041567361,0.19812288467218692,-0.3790984138095936,-0.6831300510639733,-0.5355746343353655,0.7316010688253272,1.0404326940204933,0.6121073237408052,0.49966007458572514
-0.06741480267638557,0.09623112779168382,-0.13139262694860346,1.6988284537559264,-0.7395866835886926,0.2146409738059165,-0.967587611139681,-0.13579201366535248,-1.1198804356867273,-0.04184175704687973,-0.9538671177244373,-1.3455924399411427,-1.7386975314174347,-1.092149641134018,-0.6831300510639733,0.3334698175731415,-1.473749882057567,0.45804117597487404,-1.3395392157226311,-1.0769565751030972
-0.32225188338123045,-0.35869870421392924,-0.11164341966308866,-0.7283725605856773,0.7151693534243613,-1.6928962931437939,0.5822170730214905,-1.2769227688535565,-0.6371604885696236,-1.3443037480272835,0.5905329348683749,0.2206722660729849,-0.06958860703646978,0.48955906532704435,-0.6831300510639733,-0.7937282480214147,1.2480440130194226,0.7798891201579794,-0.5588805999372566,-0.9017769473598948
-0.5005020358318741,-0.5908676619924127,-0.24876093948013306,-0.712454871842813,-1.2979557600891807,1.288957897069192,-0.5219855618564093,0.7151589963390296,-0.24532420066379695,0.6604272440687892,-1.4349494193215484,-1.4112185656538125,-1.0336104455265593,-1.531794079045227,-0.6831300510639733,-0.6287387650800277,-0.6921065070610981,0.090214954051325,-0.5588805999372566,-0.639007505745091
-0.7727284933524688,0.18206451065891374,0.24080110916474573,-0.39564726241269976,0.0324037613240974,-0.8106127547963589,-0.3069620540225561,-0.7975501993165889,-1.4455576948850948,-0.7105991124241139,-0.15685771955063124,-0.5227994836307935,-0.8924494270573441,-0.2921060474196161,-0.6831300510639733,-0.4370444919414866,-0.6921065070610981,-0.38489391593325917,-1.3395392157226311,-1.0769565751030972
0.07007811102891427,0.09708068661786022,-0.640729468519859,-0.6726997471854455,-0.4008105739827701,0.25499826316935587,-0.7095929416884305,0.590325461744914,0.12188399126611112,0.5630384636152672,-0.35515815048296717,-0.11864578164030196,0.08353299245473497,-0.2440580311438546,1.4638501094227998,-0.8170973548497655,-0.44435347302203876,0.45804117597487404,0.6121073237408052,0.49966007458572514
0.6546332970888605,0.29165509633947967,0.43626261252247045,-0.6623214239957786,0.6387839596884667,-0.3024051171546375,0.5906860160211256,0.41052496645002196,0.9630994382330722,0.5340503961166131,0.8157465960465587,1.0092291311587118,1.1297652561169946,0.9363620563964937,1.4638501094227998,-0.8170973548497655,0.7316010688253272,-1.7029378778259765,1.3927659395261798,1.3755582133017377
0.40695447055007666,-0.21473846884039993,-0.7844806472219591,1.5890243223710474,0.40872155140090977,-1.001931400467134,0.2111785155061782,-0.1576000075073154,-0.06797199239549002,-0.12009278558315914,0.43636676883464764,0.31776323452156435,0.31926115920745585,0.418460522190351,-0.6831300510639733,0.3118901912158146,0.40359000967502334,-0.09369815691044951,1.0024366316334925,1.3755582133017377
2.5045443111554553,2.585779625661256,-0.09129469429285382,-0.18666259276556807,2.3302820001245768,-0.47685106462008037,2.3602878534170237,-1.5442243679056853,1.3320235211225508,-2.0424425977642264,2.2092838886225215,1.94510147833547,1.5688748659212375,2.102553602197913,-0.6831300510639733,2.920331355792069,1.2480440130194226,0.7798891201579794,-0.5588805999372566,-0.639007505745091
-0.09791166942399923,0.46471430667717517,-0.15876112178416266,-1.24095454086484,-0.059571600084195334,0.7470167567709474,0.12879377070653455,1.054150260392157,1.186220516517733,1.1184208511009712,0.2610868618510736,0.7855244247589713,1.0476208815520078,0.47693240945371623,-0.6831300510639733,0.40468908297248446,0.16630541369395244,-2.3466337661921868,1.3927659395261798,1.3755582133017377
-0.23963469186497707,0.2391114620404346,0.14183701329801326,-0.16626405339136682,-0.187416746586317,1.4881429001541162,0.40979097194389646,1.5248582045056294,1.6668550058627563,1.5785685227490684,0.2305597764243937,0.987665186581627,1.3259172884440438,0.488096864398167,-0.6831300510639733,1.8871899577513902,-0.2489426292729216,0.7798891201579794,1.0024366316334925,1.3755582133017377
0.31777024261996856,0.6001352820419714,-0.640729468519859,0.4785960777096227,-0.22065095967443843,-0.031342831407266576,-0.4964943908983892,0.40967714118308535,-0.010880085389193293,0.39078012597622513,-0.20134376831096554,-0.07959706330752679,0.0710720277267069,-0.12936972635130287,1.4638501094227998,-0.8170973548497655,-0.44435347302203876,-0.155002527231041,0.6121073237408052,0.49966007458572514
-0.058114952059678926,0.4364545148966288,-0.26014538667961007,-1.1854625201879798,-0.3652101325926525,0.674543443870127,-0.30019039693062377,0.9564969735318979,0.813996784289891,0.9789822120732499,-0.10538460355852787,0.38825680289521763,0.6548475573818485,0.09569404853602666,-0.6831300510639733,-0.3872241932327667,-0.2489426292729216,-2.3466337661921868,1.0024366316334925,1.3755582133017377
0.03161130030053002,-0.8854890230509936,-0.346569611065255,0.4150405873677994,-0.5768219603353116,0.6230122128356136,-0.6893057331454737,0.85771245692822,0.46970271433617095,0.8399300007063325,-0.405801750694342,0.027401778388939754,0.2925648462203871,-0.23020567269584435,-0.6831300510639733,-0.7985729017712314,-0.6921065070610981,1.3929328233638945,0.6121073237408052,1.3755582133017377
-0.6747240496961646,-0.3648470612210996,0.016355145154354434,-0.9722494068141956,0.49607343983716173,-1.4339372804433674,0.23031950535102752,-1.1938930874329752,-0.8693693613505251,-1.0639824273070082,0.26360660968044336,-0.05500497756682783,-0.4915877814343261,0.14577416542407426,1.4638501094227998,-0.8170973548497655,-2.192582628706105,-0.09369815691044951,-1.3395392157226311,-1.0769565751030972
-0.21340646136636945,-0.8535014024547742,0.042108837156479825,3.2397879932223463,-1.4697534437214381,1.5938789588739053,-0.36122166035624637,1.1341513916123793,0.3484533872302805,1.0633577005005206,-1.5877681305257412,-0.8463902958369791,-0.4202152217751105,-1.4097336125711692,-0.6831300510639733,1.146034129954403,0.9584172267484097,-1.120546359780357,-0.5588805999372566,-0.37623806413028726
0.8416213589607459,-0.456882120369756,0.12224131985766622,0.5174200859486991,-0.882645252198634,0.6444749849585149,-1.0189981006667175,0.6353211112694506,-0.2775088976664328,0.5295563895911327,-0.9066634029228688,-0.7809357377013467,-0.5393982784972987,-0.8717262451580975,-0.6831300510639733,0.24730677606257584,0.9584172267484097,-0.155002527231041,-0.16855129204456928,-0.37623806413028726
0.42704080050754356,0.36832554296438996,-0.30465219044918407,0.024054801347106563,0.07491875123700392,0.050092921958342806,-0.03556655889205315,0.5923557807103201,0.6572376570156342,0.6504602966885193,0.25027965679688874,0.5325151658302524,0.7107356765516197,0.3945497224871969,1.4638501094227998,-0.8170973548497655,0.7316010688253272,-0.9366332488185827,1.3927659395261798,1.3755582133017377
-0.0024168470384552747,-1.0527302283458881,-0.24876093948013306,-1.3379587034854779,-1.4050993078794454,1.307707293273278,-0.44480173411519686,0.6615167984937692,-0.28852204522959396,0.6243412146866387,-1.4466876830287987,-1.5979938402689002,-1.2000952618388674,-1.6283404795264307,1.4638501094227998,-0.8170973548497655,-2.192582628706105,0.090214954051325,-0.9492099078299437,-0.9017769473598948
-0.31741861227586626,0.3793601601773962,0.09846470010389072,-0.8152864051658053,-0.16071867069143492,1.7245480927268257,0.5620189134904247,1.6777139945620192,1.850244187190451,1.7310841499134677,0.2736951809749213,1.0951404844945112,1.4526893832763135,0.5375456696390359,-0.6831300510639733,2.4531592962888613,-0.44435347302203876,-0.5688070268950337,1.0024366316334925,1.3755582133017377
1.6758070241043646,-0.18281305659232303,-0.21242525901462883,0.8071253470596361,-0.4645925373896419,1.340453960561576,0.07908418384563762,1.3965447693447015,1.346290271358634,1.4219825743040215,-0.0722833565903092,0.661774897164894,1.0002214207371882,0.1784599366105778,-0.6831300510639733,1.2862439874955018,0.7316010688253272,-0.23163299013178043,1.0024366316334925,1.3755582133017377
-1.228495426102025,-0.9809608317681809,0.1688071862247127,0.22591250269833574,-0.6513917659612567,0.24768101595153555,-0.9526747822771977,-0.020169051551485732,-1.2473382315406698,-0.07009801131074744,-0.7877290504242767,-1.2114117831167588,-1.397041983754517,-0.9201472780262697,1.4638501094227998,-0.8170973548497655,0.40359000967502334,-0.03239378658985801,-0.5588805999372566,-0.9017769473598948
-1.1593922224336901,-1.833235816103968,0.0432665874054397,0.05410369469981577,-0.727081708700135,0.45231428198414086,-1.0128761247330786,0.26688877066086714,-0.8590087789094022,0.1794149191360158,-0.7801856487205296,-1.0589209355912979,-0.9732975911866043,-0.9055608939415963,-0.6831300510639733,-0.35419027708422174,-0.6921065070610981,-0.155002527231041,-0.16855129204456928,-0.639007505745091
-0.9349191756233012,-0.019393015388919393,0.30223572182306835,-0.648686580926322,-0.03750436482745575,-0.6809249158716415,-0.27691032392448195,-0.6865402164704821,-1.568742045491426,-0.6901328305626048,-0.197269421029176,-0.5925379007570412,-0.900819333925187,-0.3055046969095886,-0.6831300510639733,-0.5363686642398888,-2.192582628706105,-0.5688070268950337,-0.9492099078299437,-1.0769565751030972
-0.4026822575943285,-0.05205465835564216,0.019535324015011624,-0.11421472207467936,0.6042186404681068,-1.5044646019218868,0.5023795708345687,-1.1311905656486998,-0.7540568831854036,-1.2212956230333663,0.48879745816706066,0.1077752001225308,-0.17974629548062682,0.3894555104716818,1.4638501094227998,-0.8170973548497655,1.656313097280971,1.1477153420815285,-0.5588805999372566,-0.639007505745091
0.12301151325574679,-0.2285439438719179,-0.4261008312062078,-1.2081237304490549,-0.567967074791732,0.4811820522015567,-0.8707395560896453,0.7239856597777458,0.20884428230650334,0.686149211669847,-0.49318550971062614,-0.16790880108556783,0.07289623372722319,-0.3559335681374369,1.4638501094227998,-0.8170973548497655,0.05115259505607981,1.2549979901425634,0.6121073237408052,0.49966007458572514
-0.9388065092086149,0.71349295408637,0.002860464075680937,1.3396857310427372,0.006048675889479661,-0.7815002402136646,-0.34174061757050544,-0.779863424532168,-1.4707848283150626,-0.6656479909208706,-0.20847218178969534,-0.569096110043752,-0.9591256103892606,-0.3424028492987548,-0.6831300510639733,-0.13540060115033192,0.05115259505607981,-2.3466337661921868,-1.3395392157226311,-1.0769565751030972
0.045549118003760006,0.8436203039223836,0.05320951633913399,-0.45090671352020323,0.10315489819752488,0.6651374929474185,0.2742723303461734,1.0161781188243209,1.2604462046158564,1.0977188947413425,0.42100006489231045,0.9144476884819737,1.1607885908348787,0.6316154292477586,-0.6831300510639733,0.6310148024748801,0.40359000967502334,0.7798891201579794,1.3927659395261798,1.3755582133017377
0.027941853951614467,-0.23761575952235664,-0.16821617906598232,-0.8274915314186746,-1.3663601278428381,1.2517710421975963,-0.5648386158769997,0.7793793163083259,-0.160175586021936,0.7151541171128886,-1.4204468247651318,-1.240432158929802,-0.8685103616759371,-1.4441043700001002,-0.6831300510639733,-0.26541940401223935,0.05115259505607981,0.7798891201579794,-0.5588805999372566,-0.639007505745091
-1.1531454051613352,-0.9834087704656761,0.2259771377449749,-0.14712330624593975,-0.7358360230836435,0.2448249062601915,-1.0044983281068824,-0.08499075319180466,-1.144071256280991,-0.07662976548227912,-0.8968902592247971,-1.3328181019501182,-1.6372796715346623,-1.0072530074913146,1.4638501094227998,-0.8170973548497655,-0.2489426292729216,0.090214954051325,-0.9492099078299437,-1.0769565751030972
0.42006590574283853,0.5248654409789192,-0.3871810010137392,-1.1959382062822168,-0.5015750822100645,0.25326491405519397,-0.8607233859251818,0.5079133042723326,-0.17271245391084028,0.44315434373247437,-0.5175916449671586,-0.39379973795234474,-0.2097072282546544,-0.45836539897118506,1.4638501094227998,-0.8170973548497655,-0.2489426292729216,-0.09369815691044951,0.6121073237408052,0.49966007458572514
-0.7077703984539669,-0.45736059828380204,0.21080194525520538,0.37903930313078993,0.5322693794087593,-1.4801199286978692,0.26955122542007376,-1.2310122077535168,-0.8399088326697802,-1.1324776188278733,0.34487874311213684,0.004865941525262718,-0.386235826728563,0.21681012236685507,1.4638501094227998,-0.8170973548497655,-1.473749882057567,1.3929328233638945,-1.3395392157226311,-1.0769565751030972
-1.1749017232442116,-0.608809817731222,-0.2910051585090207,-1.1470929007106732,-0.16592947974878414,-0.36366414179319423,-0.37523854802142853,-0.022278736354783064,-0.7762590794097295,-0.11142105672442781,-0.16526410950023673,-0.40444491854618847,-0.4135656375582348,-0.2503940602591074,-0.6831300510639733,0.26846852948556393,0.5501481424868613,1.3929328233638945,0.22177801584811796,-0.37623806413028726
-0.4405910995968411,0.02918874654324195,0.09697840696660266,1.282660784015723,1.102286754702526,-2.0450454907016007,0.9324624316772991,-1.7028633309600036,-0.12582720588179044,-1.5536654865816841,0.8800735138139134,0.59618297755261,0.14159832985844922,0.7744900944215434,-0.6831300510639733,0.6192453396917038,1.656313097280971,0.090214954051325,-1.3395392157226311,-1.0769565751030972
0.38863376728394927,1.1187633377189803,0.24679047509357385,-0.9034229839207399,1.3698707789029885,-1.691762111715352,1.2402135394460254,-1.9579327027876903,0.19581216022097425,-1.8176775086492896,1.1807061366428808,0.8936450487559577,0.46825796478029535,1.0712333824648745,-0.6831300510639733,1.484484494019304,0.9584172267484097,0.7798891201579794,-1.3395392157226311,-1.0769565751030972
1.5790102112048305,0.8325782842041599,-1.159164331384557,0.13575192039682019,1.7936018986128628,-1.2651288331235635,1.810966308446069,-2.0449281996780178,0.683175088497355,-2.2027451049762345,1.7078057620878084,1.3808508941836104,1.106530439776793,1.6152941707864539,-0.6831300510639733,1.7597476605630584,0.7316010688253272,-1.120546359780357,-0.16855129204456928,-0.37623806413028726
-1.0488542562845549,-0.7243717525636828,0.023986062541151966,0.6487712341479844,0.8154347494322007,-1.8432240614798276,0.6018865894539934,-1.463203969838259,-0.47604219909912077,-1.3140850722841333,0.5800450288137252,0.2850366637548315,-0.17052138020165958,0.4709222559534622,-0.6831300510639733,-0.29175088587766856,0.5501481424868613,0.7185847498373878,-1.3395392157226311,-1.2521362028462997
-1.2278337922449487,-1.5580364747267041,0.1639872003815997,-1.1016243740326497,-0.670232303449851,0.3966889750637493,-0.897472961713652,0.1673121348902096,-1.0091247275973798,0.0833468819406208,-0.7048111453669995,-1.0678765105551435,-1.044405643438728,-0.8673184041934877,-0.6831300510639733,-0.6733727652218496,-0.44435347302203876,-0.09369815691044951,-0.5588805999372566,-0.639007505745091
-0.9071352063131728,-1.4622883917728084,0.0432665874054397,-0.5034097951419904,-0.7724224486050671,0.4495605598845644,-1.0520825635854403,0.37416834887294825,-0.6738351604655753,0.27653221866004063,-0.7975301310697621,-0.9468649572507601,-0.8057606757373715,-0.8674764261847953,-0.6831300510639733,0.1376604178004923,-0.2489426292729216,-0.5688070268950337,-0.16855129204456928,-0.37623806413028726
0.26600597084527083,-1.0464537230516846,0.12224131985766622,0.5135839527430632,-0.9131123880192807,0.6933690711197936,-1.0191224273632065,0.6650016303391231,-0.24193605457841805,0.5607582036655505,-0.9397526382844066,-0.7865314659191247,-0.5326747284914363,-0.8970694157087229,-0.6831300510639733,0.2927830366288664,0.7316010688253272,-0.38489391593325917,-0.16855129204456928,-0.37623806413028726
-0.6707809110756543,0.3806348624742949,0.20755605781688172,-0.35513781809621053,-0.3768730007490519,-0.07463966922396478,-0.6244146446923412,-0.2129455865680405,-1.5706198628143024,-0.2848933762286072,-0.485882879883691,-0.8991321061277925,-1.109003655677407,-0.6186716366915999,1.4638501094227998,-0.8170973548497655,0.27796875297916224,1.3929328233638945,-0.5588805999372566,-0.639007505745091
